name	path	emotion
['Ses02M', 'script03', '1', 'M003']	IEMOCAP_mp3/Ses02M_script03_1_M003_fea.mp3	negative
['Ses05M', 'impro05', 'M007']	IEMOCAP_mp3/Ses05M_impro05_M007_neu.mp3	negative
['Ses03F', 'impro05', 'F004']	IEMOCAP_mp3/Ses03F_impro05_F004_fru.mp3	negative
['Ses05F', 'script02', '1', 'M001']	IEMOCAP_mp3/Ses05F_script02_1_M001_exc.mp3	negative
['Ses02M', 'script01', '1', 'F034']	IEMOCAP_mp3/Ses02M_script01_1_F034_ang.mp3	positive
['Ses01M', 'impro01', 'M018']	IEMOCAP_mp3/Ses01M_impro01_M018_fru.mp3	negative
['Ses01F', 'script03', '2', 'M012']	IEMOCAP_mp3/Ses01F_script03_2_M012_fru.mp3	negative
['Ses01F', 'impro04', 'M013']	IEMOCAP_mp3/Ses01F_impro04_M013_neu.mp3	negative
['Ses02M', 'impro05', 'F007']	IEMOCAP_mp3/Ses02M_impro05_F007_neu.mp3	negative
['Ses05F', 'script01', '3', 'M021']	IEMOCAP_mp3/Ses05F_script01_3_M021_sad.mp3	negative
['Ses05F', 'impro06', 'M024']	IEMOCAP_mp3/Ses05F_impro06_M024_neu.mp3	negative
['Ses04F', 'impro04', 'F018']	IEMOCAP_mp3/Ses04F_impro04_F018_ang.mp3	positive
['Ses05F', 'impro03', 'M030']	IEMOCAP_mp3/Ses05F_impro03_M030_hap.mp3	negative
['Ses04F', 'script02', '1', 'M020']	IEMOCAP_mp3/Ses04F_script02_1_M020_fru.mp3	negative
['Ses04F', 'script03', '1', 'M002']	IEMOCAP_mp3/Ses04F_script03_1_M002_fea.mp3	negative
['Ses03F', 'script03', '2', 'F027']	IEMOCAP_mp3/Ses03F_script03_2_F027_fru.mp3	negative
['Ses02F', 'impro02', 'M008']	IEMOCAP_mp3/Ses02F_impro02_M008_fru.mp3	negative
['Ses05F', 'impro04', 'F012']	IEMOCAP_mp3/Ses05F_impro04_F012_fru.mp3	negative
['Ses03M', 'script01', '1', 'F033']	IEMOCAP_mp3/Ses03M_script01_1_F033_fru.mp3	negative
['Ses05F', 'impro05', 'M043']	IEMOCAP_mp3/Ses05F_impro05_M043_fru.mp3	negative
['Ses03M', 'impro08b', 'F014']	IEMOCAP_mp3/Ses03M_impro08b_F014_fru.mp3	negative
['Ses04M', 'script03', '2', 'F028']	IEMOCAP_mp3/Ses04M_script03_2_F028_ang.mp3	positive
['Ses03F', 'impro03', 'M002']	IEMOCAP_mp3/Ses03F_impro03_M002_exc.mp3	negative
['Ses03M', 'impro07', 'F017']	IEMOCAP_mp3/Ses03M_impro07_F017_hap.mp3	negative
['Ses05M', 'impro07', 'F036']	IEMOCAP_mp3/Ses05M_impro07_F036_hap.mp3	negative
['Ses03M', 'script01', '1', 'M006']	IEMOCAP_mp3/Ses03M_script01_1_M006_sad.mp3	negative
['Ses01F', 'script02', '2', 'F000']	IEMOCAP_mp3/Ses01F_script02_2_F000_neu.mp3	negative
['Ses03F', 'script02', '2', 'F024']	IEMOCAP_mp3/Ses03F_script02_2_F024_sad.mp3	negative
['Ses03M', 'script01', '1', 'F017']	IEMOCAP_mp3/Ses03M_script01_1_F017_ang.mp3	positive
['Ses01F', 'script02', '1', 'M033']	IEMOCAP_mp3/Ses01F_script02_1_M033_neu.mp3	negative
['Ses04M', 'impro07', 'M011']	IEMOCAP_mp3/Ses04M_impro07_M011_hap.mp3	negative
['Ses04M', 'impro04', 'M014']	IEMOCAP_mp3/Ses04M_impro04_M014_fru.mp3	negative
['Ses03F', 'script01', '2', 'F016']	IEMOCAP_mp3/Ses03F_script01_2_F016_ang.mp3	positive
['Ses05F', 'impro05', 'F034']	IEMOCAP_mp3/Ses05F_impro05_F034_ang.mp3	positive
['Ses03M', 'impro08b', 'M022']	IEMOCAP_mp3/Ses03M_impro08b_M022_neu.mp3	negative
['Ses05F', 'impro04', 'F011']	IEMOCAP_mp3/Ses05F_impro04_F011_fru.mp3	negative
['Ses04M', 'impro05', 'M026']	IEMOCAP_mp3/Ses04M_impro05_M026_ang.mp3	positive
['Ses03F', 'script01', '3', 'M009']	IEMOCAP_mp3/Ses03F_script01_3_M009_hap.mp3	negative
['Ses02F', 'script02', '2', 'M005']	IEMOCAP_mp3/Ses02F_script02_2_M005_neu.mp3	negative
['Ses02M', 'impro05', 'F026']	IEMOCAP_mp3/Ses02M_impro05_F026_neu.mp3	negative
['Ses05F', 'script03', '1', 'M006']	IEMOCAP_mp3/Ses05F_script03_1_M006_fea.mp3	negative
['Ses03M', 'impro05a', 'F027']	IEMOCAP_mp3/Ses03M_impro05a_F027_fru.mp3	negative
['Ses05F', 'script03', '2', 'F036']	IEMOCAP_mp3/Ses05F_script03_2_F036_ang.mp3	positive
['Ses03M', 'impro05b', 'F021']	IEMOCAP_mp3/Ses03M_impro05b_F021_neu.mp3	negative
['Ses01M', 'script02', '2', 'F000']	IEMOCAP_mp3/Ses01M_script02_2_F000_neu.mp3	negative
['Ses03M', 'script02', '2', 'F033']	IEMOCAP_mp3/Ses03M_script02_2_F033_ang.mp3	positive
['Ses03F', 'script01', '2', 'M015']	IEMOCAP_mp3/Ses03F_script01_2_M015_ang.mp3	positive
['Ses01M', 'impro01', 'M009']	IEMOCAP_mp3/Ses01M_impro01_M009_fru.mp3	negative
['Ses05F', 'script01', '1', 'M003']	IEMOCAP_mp3/Ses05F_script01_1_M003_sad.mp3	negative
['Ses03M', 'impro08b', 'M001']	IEMOCAP_mp3/Ses03M_impro08b_M001_neu.mp3	negative
['Ses03M', 'impro02', 'F005']	IEMOCAP_mp3/Ses03M_impro02_F005_sur.mp3	negative
['Ses02F', 'impro07', 'M003']	IEMOCAP_mp3/Ses02F_impro07_M003_exc.mp3	negative
['Ses04F', 'impro04', 'F013']	IEMOCAP_mp3/Ses04F_impro04_F013_ang.mp3	positive
['Ses04M', 'script02', '1', 'M021']	IEMOCAP_mp3/Ses04M_script02_1_M021_exc.mp3	negative
['Ses02M', 'script02', '1', 'F012']	IEMOCAP_mp3/Ses02M_script02_1_F012_fru.mp3	negative
['Ses04M', 'script03', '2', 'M050']	IEMOCAP_mp3/Ses04M_script03_2_M050_ang.mp3	positive
['Ses03M', 'impro02', 'M030']	IEMOCAP_mp3/Ses03M_impro02_M030_sad.mp3	negative
['Ses04F', 'impro01', 'M023']	IEMOCAP_mp3/Ses04F_impro01_M023_ang.mp3	positive
['Ses04M', 'impro06', 'M001']	IEMOCAP_mp3/Ses04M_impro06_M001_sad.mp3	negative
['Ses03M', 'script01', '1', 'M036']	IEMOCAP_mp3/Ses03M_script01_1_M036_sad.mp3	negative
['Ses03M', 'impro01', 'M005']	IEMOCAP_mp3/Ses03M_impro01_M005_fru.mp3	negative
['Ses05F', 'impro01', 'M023']	IEMOCAP_mp3/Ses05F_impro01_M023_fru.mp3	negative
['Ses05F', 'script01', '3', 'F023']	IEMOCAP_mp3/Ses05F_script01_3_F023_sad.mp3	negative
['Ses05F', 'script03', '1', 'M016']	IEMOCAP_mp3/Ses05F_script03_1_M016_exc.mp3	negative
['Ses03M', 'impro05a', 'M005']	IEMOCAP_mp3/Ses03M_impro05a_M005_ang.mp3	positive
['Ses04F', 'impro03', 'M031']	IEMOCAP_mp3/Ses04F_impro03_M031_neu.mp3	negative
['Ses04F', 'script01', '2', 'F005']	IEMOCAP_mp3/Ses04F_script01_2_F005_ang.mp3	positive
['Ses03F', 'impro06', 'F035']	IEMOCAP_mp3/Ses03F_impro06_F035_sad.mp3	negative
['Ses05M', 'script02', '1', 'M023']	IEMOCAP_mp3/Ses05M_script02_1_M023_exc.mp3	negative
['Ses01F', 'script01', '1', 'F037']	IEMOCAP_mp3/Ses01F_script01_1_F037_ang.mp3	positive
['Ses01M', 'impro07', 'M011']	IEMOCAP_mp3/Ses01M_impro07_M011_hap.mp3	negative
['Ses03M', 'impro05b', 'F013']	IEMOCAP_mp3/Ses03M_impro05b_F013_neu.mp3	negative
['Ses05M', 'impro03', 'M019']	IEMOCAP_mp3/Ses05M_impro03_M019_neu.mp3	negative
['Ses02M', 'impro07', 'F011']	IEMOCAP_mp3/Ses02M_impro07_F011_exc.mp3	negative
['Ses04F', 'impro03', 'F009']	IEMOCAP_mp3/Ses04F_impro03_F009_exc.mp3	negative
['Ses03M', 'impro08b', 'F024']	IEMOCAP_mp3/Ses03M_impro08b_F024_neu.mp3	negative
['Ses03M', 'impro02', 'M023']	IEMOCAP_mp3/Ses03M_impro02_M023_fru.mp3	negative
['Ses04F', 'impro01', 'M024']	IEMOCAP_mp3/Ses04F_impro01_M024_ang.mp3	positive
['Ses03M', 'impro07', 'F009']	IEMOCAP_mp3/Ses03M_impro07_F009_exc.mp3	negative
['Ses05F', 'impro04', 'F031']	IEMOCAP_mp3/Ses05F_impro04_F031_fru.mp3	negative
['Ses02F', 'impro03', 'M009']	IEMOCAP_mp3/Ses02F_impro03_M009_hap.mp3	negative
['Ses04F', 'impro04', 'F029']	IEMOCAP_mp3/Ses04F_impro04_F029_fru.mp3	negative
['Ses03F', 'script01', '1', 'M047']	IEMOCAP_mp3/Ses03F_script01_1_M047_neu.mp3	negative
['Ses01M', 'script03', '2', 'F023']	IEMOCAP_mp3/Ses01M_script03_2_F023_ang.mp3	positive
['Ses03F', 'script01', '3', 'F021']	IEMOCAP_mp3/Ses03F_script01_3_F021_hap.mp3	negative
['Ses01F', 'script01', '1', 'M036']	IEMOCAP_mp3/Ses01F_script01_1_M036_fru.mp3	negative
['Ses05F', 'impro07', 'F007']	IEMOCAP_mp3/Ses05F_impro07_F007_neu.mp3	negative
['Ses03F', 'script01', '1', 'M042']	IEMOCAP_mp3/Ses03F_script01_1_M042_neu.mp3	negative
['Ses02F', 'impro06', 'F004']	IEMOCAP_mp3/Ses02F_impro06_F004_sad.mp3	negative
['Ses01F', 'script02', '1', 'M015']	IEMOCAP_mp3/Ses01F_script02_1_M015_neu.mp3	negative
['Ses02M', 'script01', '1', 'F032']	IEMOCAP_mp3/Ses02M_script01_1_F032_ang.mp3	positive
['Ses02F', 'impro01', 'F019']	IEMOCAP_mp3/Ses02F_impro01_F019_ang.mp3	positive
['Ses04M', 'script03', '1', 'M010']	IEMOCAP_mp3/Ses04M_script03_1_M010_neu.mp3	negative
['Ses04F', 'impro01', 'F010']	IEMOCAP_mp3/Ses04F_impro01_F010_ang.mp3	positive
['Ses01F', 'impro06', 'M008']	IEMOCAP_mp3/Ses01F_impro06_M008_neu.mp3	negative
['Ses04M', 'script01', '2', 'M013']	IEMOCAP_mp3/Ses04M_script01_2_M013_fru.mp3	negative
['Ses02M', 'script02', '2', 'F011']	IEMOCAP_mp3/Ses02M_script02_2_F011_ang.mp3	positive
['Ses04F', 'script02', '2', 'F040']	IEMOCAP_mp3/Ses04F_script02_2_F040_fru.mp3	negative
['Ses02M', 'script03', '2', 'M042']	IEMOCAP_mp3/Ses02M_script03_2_M042_ang.mp3	positive
['Ses05M', 'script03', '1', 'F001']	IEMOCAP_mp3/Ses05M_script03_1_F001_exc.mp3	negative
['Ses04M', 'script03', '2', 'M008']	IEMOCAP_mp3/Ses04M_script03_2_M008_ang.mp3	positive
['Ses01M', 'script02', '2', 'F038']	IEMOCAP_mp3/Ses01M_script02_2_F038_sur.mp3	negative
['Ses03M', 'script01', '3', 'F029']	IEMOCAP_mp3/Ses03M_script01_3_F029_sad.mp3	negative
['Ses05F', 'impro05', 'M030']	IEMOCAP_mp3/Ses05F_impro05_M030_neu.mp3	negative
['Ses02F', 'impro03', 'M006']	IEMOCAP_mp3/Ses02F_impro03_M006_sur.mp3	negative
['Ses01F', 'impro05', 'M006']	IEMOCAP_mp3/Ses01F_impro05_M006_neu.mp3	negative
['Ses05F', 'impro05', 'M034']	IEMOCAP_mp3/Ses05F_impro05_M034_neu.mp3	negative
['Ses04F', 'impro03', 'M040']	IEMOCAP_mp3/Ses04F_impro03_M040_exc.mp3	negative
['Ses01F', 'script03', '2', 'M035']	IEMOCAP_mp3/Ses01F_script03_2_M035_ang.mp3	positive
['Ses01M', 'impro05', 'F008']	IEMOCAP_mp3/Ses01M_impro05_F008_fru.mp3	negative
['Ses03F', 'impro02', 'F008']	IEMOCAP_mp3/Ses03F_impro02_F008_sad.mp3	negative
['Ses01F', 'impro06', 'F011']	IEMOCAP_mp3/Ses01F_impro06_F011_sad.mp3	negative
['Ses04M', 'impro05', 'F018']	IEMOCAP_mp3/Ses04M_impro05_F018_fru.mp3	negative
['Ses02M', 'impro06', 'F015']	IEMOCAP_mp3/Ses02M_impro06_F015_sad.mp3	negative
['Ses01F', 'impro01', 'F012']	IEMOCAP_mp3/Ses01F_impro01_F012_ang.mp3	positive
['Ses04M', 'impro04', 'M010']	IEMOCAP_mp3/Ses04M_impro04_M010_fru.mp3	negative
['Ses03M', 'impro02', 'F029']	IEMOCAP_mp3/Ses03M_impro02_F029_sad.mp3	negative
['Ses02M', 'script01', '3', 'M021']	IEMOCAP_mp3/Ses02M_script01_3_M021_sad.mp3	negative
['Ses02F', 'impro01', 'M018']	IEMOCAP_mp3/Ses02F_impro01_M018_fru.mp3	negative
['Ses05M', 'impro04', 'M005']	IEMOCAP_mp3/Ses05M_impro04_M005_fru.mp3	negative
['Ses02M', 'script03', '2', 'F002']	IEMOCAP_mp3/Ses02M_script03_2_F002_neu.mp3	negative
['Ses05F', 'impro08', 'F006']	IEMOCAP_mp3/Ses05F_impro08_F006_fru.mp3	negative
['Ses01M', 'script02', '2', 'M010']	IEMOCAP_mp3/Ses01M_script02_2_M010_fru.mp3	negative
['Ses05F', 'impro05', 'F030']	IEMOCAP_mp3/Ses05F_impro05_F030_fru.mp3	negative
['Ses03F', 'script01', '3', 'F012']	IEMOCAP_mp3/Ses03F_script01_3_F012_hap.mp3	negative
['Ses05F', 'impro04', 'F037']	IEMOCAP_mp3/Ses05F_impro04_F037_fru.mp3	negative
['Ses04F', 'script01', '1', 'M021']	IEMOCAP_mp3/Ses04F_script01_1_M021_ang.mp3	positive
['Ses05F', 'impro04', 'F010']	IEMOCAP_mp3/Ses05F_impro04_F010_fru.mp3	negative
['Ses05F', 'impro04', 'M033']	IEMOCAP_mp3/Ses05F_impro04_M033_neu.mp3	negative
['Ses02M', 'script02', '2', 'M031']	IEMOCAP_mp3/Ses02M_script02_2_M031_fru.mp3	negative
['Ses03F', 'script01', '3', 'F005']	IEMOCAP_mp3/Ses03F_script01_3_F005_fru.mp3	negative
['Ses03F', 'impro08', 'F023']	IEMOCAP_mp3/Ses03F_impro08_F023_neu.mp3	negative
['Ses04F', 'impro03', 'F040']	IEMOCAP_mp3/Ses04F_impro03_F040_exc.mp3	negative
['Ses04M', 'impro05', 'F002']	IEMOCAP_mp3/Ses04M_impro05_F002_neu.mp3	negative
['Ses05M', 'script03', '2', 'F036']	IEMOCAP_mp3/Ses05M_script03_2_F036_ang.mp3	positive
['Ses02F', 'impro07', 'F030']	IEMOCAP_mp3/Ses02F_impro07_F030_exc.mp3	negative
['Ses02F', 'impro08', 'F019']	IEMOCAP_mp3/Ses02F_impro08_F019_neu.mp3	negative
['Ses03M', 'impro02', 'M020']	IEMOCAP_mp3/Ses03M_impro02_M020_fru.mp3	negative
['Ses03M', 'impro08a', 'F006']	IEMOCAP_mp3/Ses03M_impro08a_F006_fru.mp3	negative
['Ses04M', 'impro03', 'M024']	IEMOCAP_mp3/Ses04M_impro03_M024_hap.mp3	negative
['Ses02M', 'impro05', 'F014']	IEMOCAP_mp3/Ses02M_impro05_F014_neu.mp3	negative
['Ses04M', 'script01', '3', 'F014']	IEMOCAP_mp3/Ses04M_script01_3_F014_hap.mp3	negative
['Ses02F', 'script02', '2', 'F035']	IEMOCAP_mp3/Ses02F_script02_2_F035_sad.mp3	negative
['Ses04F', 'script01', '1', 'F036']	IEMOCAP_mp3/Ses04F_script01_1_F036_ang.mp3	positive
['Ses01M', 'script01', '3', 'M001']	IEMOCAP_mp3/Ses01M_script01_3_M001_hap.mp3	negative
['Ses05F', 'script01', '1', 'F027']	IEMOCAP_mp3/Ses05F_script01_1_F027_neu.mp3	negative
['Ses03M', 'impro08b', 'F003']	IEMOCAP_mp3/Ses03M_impro08b_F003_fru.mp3	negative
['Ses05F', 'impro03', 'M031']	IEMOCAP_mp3/Ses05F_impro03_M031_exc.mp3	negative
['Ses05M', 'script01', '1b', 'M009']	IEMOCAP_mp3/Ses05M_script01_1b_M009_fru.mp3	negative
['Ses05M', 'impro03', 'M028']	IEMOCAP_mp3/Ses05M_impro03_M028_hap.mp3	negative
['Ses05M', 'script01', '1', 'F036']	IEMOCAP_mp3/Ses05M_script01_1_F036_ang.mp3	positive
['Ses05M', 'impro05', 'F019']	IEMOCAP_mp3/Ses05M_impro05_F019_neu.mp3	negative
['Ses02M', 'script01', '2', 'F005']	IEMOCAP_mp3/Ses02M_script01_2_F005_ang.mp3	positive
['Ses05M', 'impro01', 'F013']	IEMOCAP_mp3/Ses05M_impro01_F013_fru.mp3	negative
['Ses05M', 'script03', '2', 'M045']	IEMOCAP_mp3/Ses05M_script03_2_M045_ang.mp3	positive
['Ses01F', 'script03', '2', 'F021']	IEMOCAP_mp3/Ses01F_script03_2_F021_ang.mp3	positive
['Ses02M', 'impro03', 'F003']	IEMOCAP_mp3/Ses02M_impro03_F003_exc.mp3	negative
['Ses04M', 'script01', '3', 'M022']	IEMOCAP_mp3/Ses04M_script01_3_M022_sad.mp3	negative
['Ses02M', 'script01', '2', 'M010']	IEMOCAP_mp3/Ses02M_script01_2_M010_fru.mp3	negative
['Ses05F', 'impro01', 'F021']	IEMOCAP_mp3/Ses05F_impro01_F021_fru.mp3	negative
['Ses01F', 'script02', '1', 'M038']	IEMOCAP_mp3/Ses01F_script02_1_M038_exc.mp3	negative
['Ses05F', 'impro07', 'M013']	IEMOCAP_mp3/Ses05F_impro07_M013_exc.mp3	negative
['Ses05M', 'script02', '1', 'M008']	IEMOCAP_mp3/Ses05M_script02_1_M008_exc.mp3	negative
['Ses05M', 'script01', '1b', 'M003']	IEMOCAP_mp3/Ses05M_script01_1b_M003_sad.mp3	negative
['Ses01F', 'impro01', 'M007']	IEMOCAP_mp3/Ses01F_impro01_M007_fru.mp3	negative
['Ses04M', 'impro07', 'F036']	IEMOCAP_mp3/Ses04M_impro07_F036_neu.mp3	negative
['Ses01M', 'script01', '1', 'M038']	IEMOCAP_mp3/Ses01M_script01_1_M038_sad.mp3	negative
['Ses03F', 'script02', '1', 'M019']	IEMOCAP_mp3/Ses03F_script02_1_M019_neu.mp3	negative
['Ses05M', 'impro01', 'F000']	IEMOCAP_mp3/Ses05M_impro01_F000_neu.mp3	negative
['Ses05F', 'impro05', 'M040']	IEMOCAP_mp3/Ses05F_impro05_M040_neu.mp3	negative
['Ses05M', 'script01', '3', 'F015']	IEMOCAP_mp3/Ses05M_script01_3_F015_exc.mp3	negative
['Ses02M', 'impro02', 'M000']	IEMOCAP_mp3/Ses02M_impro02_M000_sad.mp3	negative
['Ses03M', 'script01', '3', 'F013']	IEMOCAP_mp3/Ses03M_script01_3_F013_hap.mp3	negative
['Ses05M', 'impro08', 'F025']	IEMOCAP_mp3/Ses05M_impro08_F025_hap.mp3	negative
['Ses05M', 'impro04', 'M029']	IEMOCAP_mp3/Ses05M_impro04_M029_fru.mp3	negative
['Ses05F', 'impro05', 'M029']	IEMOCAP_mp3/Ses05F_impro05_M029_fru.mp3	negative
['Ses04M', 'impro02', 'M025']	IEMOCAP_mp3/Ses04M_impro02_M025_fru.mp3	negative
['Ses05M', 'script01', '1', 'M013']	IEMOCAP_mp3/Ses05M_script01_1_M013_ang.mp3	positive
['Ses04M', 'impro03', 'F006']	IEMOCAP_mp3/Ses04M_impro03_F006_exc.mp3	negative
['Ses05F', 'impro03', 'M035']	IEMOCAP_mp3/Ses05F_impro03_M035_exc.mp3	negative
['Ses02M', 'impro03', 'F015']	IEMOCAP_mp3/Ses02M_impro03_F015_exc.mp3	negative
['Ses02M', 'impro05', 'F029']	IEMOCAP_mp3/Ses02M_impro05_F029_fru.mp3	negative
['Ses04F', 'impro02', 'M000']	IEMOCAP_mp3/Ses04F_impro02_M000_sad.mp3	negative
['Ses05F', 'script02', '2', 'M012']	IEMOCAP_mp3/Ses05F_script02_2_M012_fru.mp3	negative
['Ses03M', 'impro07', 'F012']	IEMOCAP_mp3/Ses03M_impro07_F012_hap.mp3	negative
['Ses01F', 'script01', '2', 'M003']	IEMOCAP_mp3/Ses01F_script01_2_M003_fru.mp3	negative
['Ses01F', 'script02', '2', 'F012']	IEMOCAP_mp3/Ses01F_script02_2_F012_fru.mp3	negative
['Ses03F', 'script02', '1', 'F013']	IEMOCAP_mp3/Ses03F_script02_1_F013_fru.mp3	negative
['Ses04F', 'impro05', 'M021']	IEMOCAP_mp3/Ses04F_impro05_M021_fru.mp3	negative
['Ses05F', 'script02', '2', 'M022']	IEMOCAP_mp3/Ses05F_script02_2_M022_fru.mp3	negative
['Ses02M', 'script03', '2', 'M046']	IEMOCAP_mp3/Ses02M_script03_2_M046_ang.mp3	positive
['Ses03M', 'impro04', 'M023']	IEMOCAP_mp3/Ses03M_impro04_M023_fru.mp3	negative
['Ses01F', 'impro02', 'F017']	IEMOCAP_mp3/Ses01F_impro02_F017_sad.mp3	negative
['Ses01F', 'script01', '3', 'M005']	IEMOCAP_mp3/Ses01F_script01_3_M005_neu.mp3	negative
['Ses02M', 'impro01', 'M006']	IEMOCAP_mp3/Ses02M_impro01_M006_fru.mp3	negative
['Ses04M', 'impro04', 'F004']	IEMOCAP_mp3/Ses04M_impro04_F004_neu.mp3	negative
['Ses02F', 'script03', '1', 'F028']	IEMOCAP_mp3/Ses02F_script03_1_F028_hap.mp3	negative
['Ses02F', 'impro02', 'M005']	IEMOCAP_mp3/Ses02F_impro02_M005_fru.mp3	negative
['Ses02F', 'impro03', 'M020']	IEMOCAP_mp3/Ses02F_impro03_M020_hap.mp3	negative
['Ses03M', 'impro01', 'M015']	IEMOCAP_mp3/Ses03M_impro01_M015_ang.mp3	positive
['Ses01F', 'script01', '1', 'F014']	IEMOCAP_mp3/Ses01F_script01_1_F014_fru.mp3	negative
['Ses03M', 'impro05a', 'M003']	IEMOCAP_mp3/Ses03M_impro05a_M003_ang.mp3	positive
['Ses03F', 'script02', '2', 'F033']	IEMOCAP_mp3/Ses03F_script02_2_F033_fru.mp3	negative
['Ses05F', 'impro03', 'M058']	IEMOCAP_mp3/Ses05F_impro03_M058_hap.mp3	negative
['Ses05M', 'script01', '3', 'M039']	IEMOCAP_mp3/Ses05M_script01_3_M039_sad.mp3	negative
['Ses04M', 'script01', '3', 'M030']	IEMOCAP_mp3/Ses04M_script01_3_M030_sad.mp3	negative
['Ses05M', 'script02', '2', 'M009']	IEMOCAP_mp3/Ses05M_script02_2_M009_fru.mp3	negative
['Ses05M', 'script01', '1b', 'F000']	IEMOCAP_mp3/Ses05M_script01_1b_F000_sad.mp3	negative
['Ses03F', 'script01', '1', 'F025']	IEMOCAP_mp3/Ses03F_script01_1_F025_fru.mp3	negative
['Ses04M', 'impro08', 'M002']	IEMOCAP_mp3/Ses04M_impro08_M002_fru.mp3	negative
['Ses02M', 'impro01', 'F009']	IEMOCAP_mp3/Ses02M_impro01_F009_fru.mp3	negative
['Ses05M', 'script02', '1', 'M020']	IEMOCAP_mp3/Ses05M_script02_1_M020_exc.mp3	negative
['Ses03M', 'script02', '2', 'F000']	IEMOCAP_mp3/Ses03M_script02_2_F000_ang.mp3	positive
['Ses02M', 'impro01', 'M020']	IEMOCAP_mp3/Ses02M_impro01_M020_fru.mp3	negative
['Ses02F', 'impro04', 'M008']	IEMOCAP_mp3/Ses02F_impro04_M008_neu.mp3	negative
['Ses04M', 'impro03', 'F009']	IEMOCAP_mp3/Ses04M_impro03_F009_exc.mp3	negative
['Ses02F', 'impro06', 'M003']	IEMOCAP_mp3/Ses02F_impro06_M003_neu.mp3	negative
['Ses05M', 'impro01', 'F019']	IEMOCAP_mp3/Ses05M_impro01_F019_fru.mp3	negative
['Ses01F', 'impro04', 'F018']	IEMOCAP_mp3/Ses01F_impro04_F018_fru.mp3	negative
['Ses01F', 'impro03', 'F019']	IEMOCAP_mp3/Ses01F_impro03_F019_neu.mp3	negative
['Ses05F', 'impro03', 'F037']	IEMOCAP_mp3/Ses05F_impro03_F037_exc.mp3	negative
['Ses03M', 'script01', '1', 'F004']	IEMOCAP_mp3/Ses03M_script01_1_F004_sad.mp3	negative
['Ses01F', 'impro06', 'F016']	IEMOCAP_mp3/Ses01F_impro06_F016_neu.mp3	negative
['Ses05F', 'impro07', 'F038']	IEMOCAP_mp3/Ses05F_impro07_F038_exc.mp3	negative
['Ses03F', 'script02', '2', 'F032']	IEMOCAP_mp3/Ses03F_script02_2_F032_fru.mp3	negative
['Ses04M', 'script03', '2', 'F041']	IEMOCAP_mp3/Ses04M_script03_2_F041_ang.mp3	positive
['Ses04M', 'impro07', 'M037']	IEMOCAP_mp3/Ses04M_impro07_M037_neu.mp3	negative
['Ses05M', 'script03', '2', 'M040']	IEMOCAP_mp3/Ses05M_script03_2_M040_ang.mp3	positive
['Ses03F', 'impro05', 'M001']	IEMOCAP_mp3/Ses03F_impro05_M001_fru.mp3	negative
['Ses04F', 'impro08', 'F023']	IEMOCAP_mp3/Ses04F_impro08_F023_ang.mp3	positive
['Ses05F', 'impro02', 'F021']	IEMOCAP_mp3/Ses05F_impro02_F021_sad.mp3	negative
['Ses03F', 'impro04', 'F010']	IEMOCAP_mp3/Ses03F_impro04_F010_fru.mp3	negative
['Ses05F', 'impro06', 'F025']	IEMOCAP_mp3/Ses05F_impro06_F025_sad.mp3	negative
['Ses04F', 'script01', '2', 'F017']	IEMOCAP_mp3/Ses04F_script01_2_F017_fru.mp3	negative
['Ses01F', 'impro01', 'F005']	IEMOCAP_mp3/Ses01F_impro01_F005_neu.mp3	negative
['Ses04F', 'script01', '2', 'M004']	IEMOCAP_mp3/Ses04F_script01_2_M004_neu.mp3	negative
['Ses02F', 'impro05', 'M012']	IEMOCAP_mp3/Ses02F_impro05_M012_neu.mp3	negative
['Ses05M', 'impro07', 'F012']	IEMOCAP_mp3/Ses05M_impro07_F012_exc.mp3	negative
['Ses01F', 'script03', '2', 'M040']	IEMOCAP_mp3/Ses01F_script03_2_M040_ang.mp3	positive
['Ses01M', 'impro03', 'M024']	IEMOCAP_mp3/Ses01M_impro03_M024_exc.mp3	negative
['Ses04F', 'impro03', 'F002']	IEMOCAP_mp3/Ses04F_impro03_F002_exc.mp3	negative
['Ses01F', 'script01', '3', 'F010']	IEMOCAP_mp3/Ses01F_script01_3_F010_hap.mp3	negative
['Ses01F', 'script02', '2', 'F009']	IEMOCAP_mp3/Ses01F_script02_2_F009_ang.mp3	positive
['Ses02F', 'impro04', 'M011']	IEMOCAP_mp3/Ses02F_impro04_M011_neu.mp3	negative
['Ses05M', 'impro02', 'F021']	IEMOCAP_mp3/Ses05M_impro02_F021_sad.mp3	negative
['Ses04F', 'impro08', 'M027']	IEMOCAP_mp3/Ses04F_impro08_M027_fru.mp3	negative
['Ses02M', 'impro03', 'F004']	IEMOCAP_mp3/Ses02M_impro03_F004_exc.mp3	negative
['Ses04M', 'impro01', 'F004']	IEMOCAP_mp3/Ses04M_impro01_F004_fru.mp3	negative
['Ses03M', 'impro04', 'M010']	IEMOCAP_mp3/Ses03M_impro04_M010_fru.mp3	negative
['Ses01F', 'script02', '1', 'F014']	IEMOCAP_mp3/Ses01F_script02_1_F014_fru.mp3	negative
['Ses02F', 'script03', '1', 'M025']	IEMOCAP_mp3/Ses02F_script03_1_M025_neu.mp3	negative
['Ses03M', 'impro03', 'M004']	IEMOCAP_mp3/Ses03M_impro03_M004_exc.mp3	negative
